year,month,OP_CARRIER,flights,cancelled,diverted,delayed15,dep_delay_sum,dep_delay_n,arr_delay_sum,arr_delay_n,taxi_out_sum,taxi_in_sum,carrier_min,weather_min,nas_min,security_min,late_aircraft_min
2018,3,F9,9377,176,15,1830,98391.0,9201,42332.0,9187,147594.0,88947.0,34795.0,2022.0,29943.0,0.0,55021.0
2018,3,G4,9276,45,13,1939,107042.0,9234,73792.0,9218,122422.0,59673.0,53356.0,4332.0,18925.0,597.0,56980.0
2018,3,HA,6871,37,10,961,16709.0,6835,20857.0,6824,84262.0,48661.0,22516.0,1284.0,1013.0,112.0,13639.0
2018,3,MQ,23685,758,30,3152,73146.0,22941,-2488.0,22897,411551.0,196611.0,51492.0,8694.0,36280.0,266.0,62560.0
2018,3,NK,14841,257,20,1939,79527.0,14594,-6057.0,14564,220488.0,136716.0,32262.0,3657.0,58593.0,167.0,38496.0
2018,3,OH,23295,1231,43,4444,198952.0,22083,123412.0,22021,377671.0,182488.0,76193.0,8570.0,33568.0,259.0,116535.0
2018,3,OO,64597,978,210,10372,430689.0,63665,257450.0,63409,1284951.0,488549.0,245924.0,43727.0,166709.0,617.0,271815.0
2018,3,UA,49800,1109,90,6803,316498.0,48706,-63520.0,48601,910080.0,367601.0,113775.0,22798.0,147731.0,0.0,158877.0
2018,3,VX,6524,303,20,1642,76563.0,6223,50121.0,6201,130308.0,55399.0,27054.0,961.0,41752.0,457.0,27443.0
2018,3,WN,116420,2243,108,22257,1263742.0,114186,507361.0,114069,1406594.0,578806.0,351314.0,18308.0,157210.0,3485.0,525661.0
2018,3,YV,16075,402,31,2003,59314.0,15677,3521.0,15642,268437.0,117859.0,50887.0,8077.0,18325.0,379.0,41832.0
2018,3,YX,26928,2078,38,3904,111948.0,24861,-22091.0,24812,512445.0,207782.0,52295.0,8340.0,67645.0,204.0,83194.0
2018,4,9E,20901,541,60,3977,238981.0,19750,137374.0,19954,445104.0,145111.0,76396.0,19771.0,80842.0,55.0,137367.0
2018,4,AA,74384,456,161,11337,493096.0,73962,38006.0,73767,1381486.0,663475.0,242185.0,28982.0,158718.0,812.0,242304.0
2018,4,AS,21987,127,55,3466,37035.0,21867,-11743.0,21805,395016.0,168862.0,47859.0,1719.0,66009.0,727.0,47168.0
2018,4,B6,25836,331,91,7939,492384.0,25513,396094.0,25414,469459.0,184860.0,172790.0,12753.0,118087.0,596.0,253092.0
2018,4,DL,79013,268,138,10347,459115.0,78765,-51439.0,78607,1335886.0,553353.0,232160.0,40109.0,174881.0,402.0,173231.0
2018,4,EV,17644,243,51,3084,154876.0,17403,70075.0,17350,340448.0,130358.0,78736.0,8734.0,75990.0,0.0,77383.0
2018,4,F9,9615,93,9,2170,155472.0,9522,94473.0,9513,151422.0,92354.0,47386.0,1587.0,31242.0,0.0,91008.0
2018,4,G4,8146,30,22,1675,94411.0,8117,68555.0,8094,106675.0,53059.0,49900.0,4114.0,18785.0,250.0,49279.0
2018,4,HA,6741,10,8,813,10878.0,6733,16466.0,6723,80870.0,48939.0,22498.0,2060.0,1558.0,77.0,11150.0
2018,4,MQ,24068,580,62,3916,114561.0,23526,55593.0,23426,435283.0,198648.0,54692.0,17944.0,62448.0,114.0,82900.0
2018,4,NK,14548,100,30,2513,139766.0,14455,77987.0,14418,219317.0,139193.0,6240.0,232.0,180069.0,58.0,11065.0
2018,4,OH,23303,454,60,4293,211712.0,22869,146156.0,22789,394295.0,187108.0,72821.0,10526.0,40138.0,689.0,129289.0
2018,4,OO,62861,830,131,9697,349013.0,62077,197235.0,61900,1244577.0,472730.0,212456.0,55923.0,146425.0,363.0,256881.0
2018,4,UA,49937,94,97,7861,361046.0,49849,91955.0,49746,957980.0,374253.0,125418.0,23286.0,174993.0,0.0,207076.0
2018,4,WN,114117,1220,155,24043,1409506.0,112902,722004.0,112742,1392578.0,581298.0,402226.0,20882.0,171507.0,2276.0,633909.0
2018,4,YV,16726,214,38,2237,77551.0,16526,21305.0,16474,286288.0,117908.0,62233.0,9129.0,26097.0,221.0,49886.0
2018,4,YX,26219,660,56,4437,178824.0,25593,50786.0,25503,531231.0,211375.0,64575.0,18325.0,100623.0,76.0,112230.0
2018,5,9E,21097,221,46,3285,177612.0,20271,38935.0,20480,441581.0,152691.0,72655.0,21827.0,68640.0,14.0,86840.0
2018,5,AA,77957,966,240,15472,872852.0,77080,456674.0,76751,1423338.0,750211.0,323080.0,57843.0,247064.0,773.0,410229.0
2018,5,AS,22974,149,59,3975,61239.0,22835,38814.0,22766,413945.0,178888.0,51145.0,3639.0,83762.0,527.0,47843.0
2018,5,B6,26513,330,89,7269,408679.0,26190,288761.0,26094,472524.0,190919.0,149695.0,10404.0,112947.0,837.0,196539.0
2018,5,DL,81735,23,178,12078,554599.0,81715,121132.0,81534,1378892.0,593067.0,268261.0,46449.0,215322.0,993.0,184475.0
2018,5,EV,16661,180,59,2587,141061.0,16485,35826.0,16422,305528.0,129575.0,72753.0,12052.0,72835.0,0.0,56309.0
2018,5,F9,10297,100,27,2780,203543.0,10197,147623.0,10170,158562.0,102897.0,52692.0,1786.0,43766.0,0.0,120380.0
2018,5,G4,8033,26,17,1829,132160.0,8009,102850.0,7990,100340.0,54203.0,64093.0,5342.0,18949.0,249.0,64101.0
2018,5,HA,7054,8,5,636,1198.0,7047,3306.0,7041,83445.0,49801.0,17553.0,963.0,600.0,16.0,7514.0
2018,5,MQ,25364,939,87,4730,223525.0,24493,132650.0,24338,440653.0,220762.0,72107.0,31385.0,87537.0,422.0,126111.0
2018,5,NK,14889,83,27,2828,174039.0,14809,115456.0,14779,224649.0,147246.0,37487.0,11182.0,108324.0,480.0,67642.0
2018,5,OH,23869,557,82,5330,325715.0,23342,252684.0,23230,400338.0,199482.0,87887.0,32139.0,63966.0,457.0,182650.0
2018,5,OO,65157,684,219,11625,662755.0,64515,490734.0,64254,1273781.0,497529.0,269662.0,99642.0,222301.0,2527.0,359762.0
2018,5,UA,52816,328,213,10628,603412.0,52520,367757.0,52275,1021129.0,411749.0,163170.0,49545.0,273708.0,0.0,295974.0
2018,5,WN,116849,1445,248,25848,1601385.0,115414,848661.0,115156,1418634.0,609875.0,412470.0,40968.0,222064.0,3061.0,712005.0
2018,5,YV,17866,401,32,2751,150130.0,17477,61631.0,17434,288009.0,129286.0,65233.0,18178.0,35019.0,157.0,88349.0
2018,5,YX,27398,715,87,4742,206540.0,26734,44548.0,26596,541316.0,232631.0,68353.0,20580.0,111834.0,232.0,113743.0
2018,6,9E,21948,148,61,3918,234018.0,21088,90732.0,21348,480874.0,163062.0,79695.0,21199.0,81007.0,88.0,119172.0
2018,6,AA,78363,1397,254,18925,1077800.0,77053,751692.0,76712,1440956.0,782639.0,381238.0,85504.0,249569.0,1137.0,499293.0
2018,6,AS,23248,209,36,3839,60726.0,23050,-2181.0,23003,423624.0,189273.0,54618.0,3091.0,67682.0,803.0,44859.0
2018,6,B6,25860,253,71,6452,355072.0,25628,192375.0,25536,469374.0,186447.0,122597.0,14572.0,96242.0,643.0,170755.0
2018,6,DL,83653,131,271,15033,1089798.0,83526,475191.0,83251,1473546.0,634179.0,385447.0,115048.0,275277.0,529.0,391699.0
2018,6,EV,16559,173,83,3337,206491.0,16393,145530.0,16303,307029.0,130224.0,97453.0,9898.0,91782.0,0.0,80394.0
2018,6,F9,10207,291,17,3746,299113.0,9921,251932.0,9899,161966.0,108378.0,79320.0,4527.0,51319.0,0.0,171227.0
2018,6,G4,9776,220,24,2717,198166.0,9558,181077.0,9532,120954.0,68234.0,85252.0,10512.0,25785.0,282.0,100123.0
2018,6,HA,7303,25,7,647,3226.0,7280,2224.0,7271,87271.0,55468.0,20706.0,390.0,454.0,81.0,7797.0
2018,6,MQ,25961,1228,99,6350,317538.0,24831,272169.0,24634,468353.0,228336.0,97611.0,29466.0,112025.0,160.0,173333.0
2018,6,NK,15433,83,41,3460,201496.0,15352,153198.0,15309,237262.0,160701.0,21839.0,7893.0,180191.0,269.0,40186.0
2018,6,OH,23760,3300,63,5749,451511.0,20492,383480.0,20397,340386.0,185199.0,164448.0,26287.0,60034.0,434.0,218555.0
2018,6,OO,66909,723,255,13270,790270.0,66225,646900.0,65931,1331730.0,505685.0,325381.0,86456.0,218766.0,281.0,448146.0
2018,6,UA,55056,272,205,13168,763366.0,54806,606335.0,54579,1097700.0,438434.0,208799.0,52316.0,270975.0,25.0,415316.0
2018,6,WN,115939,1262,326,24303,1500772.0,114691,757006.0,114351,1411769.0,612143.0,400249.0,46171.0,201169.0,3921.0,664336.0
2018,6,YV,18527,406,34,3449,195429.0,18144,140357.0,18087,298844.0,137476.0,79429.0,24565.0,32896.0,322.0,110978.0
2018,6,YX,27691,573,81,5742,287229.0,27162,161111.0,27037,567199.0,242878.0,99723.0,18559.0,120233.0,179.0,144797.0
2018,7,9E,21462,657,59,4112,270375.0,20232,152873.0,20371,475596.0,156562.0,68447.0,25077.0,120929.0,2.0,135196.0
2018,7,AA,80736,1873,265,22048,1335452.0,78997,1022704.0,78598,1521456.0,811695.0,446046.0,104148.0,332175.0,2277.0,597944.0
2018,7,AS,24329,202,49,3909,78281.0,24136,901.0,24078,451735.0,196417.0,66545.0,3460.0,69936.0,730.0,54129.0
2018,7,B6,26671,643,74,8033,545183.0,26055,426627.0,25954,494483.0,191282.0,157546.0,28927.0,163149.0,781.0,261781.0
2018,7,DL,86544,128,288,13957,954952.0,86423,277873.0,86128,1517423.0,661828.0,303077.0,85044.0,303754.0,510.0,347042.0
2018,7,EV,16548,461,56,3263,201945.0,16104,150461.0,16031,299872.0,128069.0,90995.0,8153.0,87126.0,0.0,87265.0
2018,7,F9,10687,409,30,3866,282155.0,10277,230808.0,10248,166673.0,109557.0,73921.0,4976.0,58187.0,0.0,150083.0
2018,7,G4,10325,165,44,3195,211549.0,10160,205757.0,10116,131979.0,76206.0,74268.0,17832.0,41454.0,178.0,114460.0
2018,7,HA,7397,10,5,530,-4986.0,7387,-6493.0,7382,89506.0,53717.0,16818.0,103.0,442.0,132.0,4579.0
2018,7,MQ,26139,1070,68,5582,248740.0,25157,184736.0,25001,468578.0,226883.0,78039.0,22761.0,91731.0,450.0,144996.0
2018,7,NK,16093,156,43,4053,268317.0,15945,221425.0,15894,247326.0,169478.0,54469.0,16939.0,152653.0,209.0,92565.0
2018,7,OH,24352,628,98,5605,356000.0,23766,266917.0,23626,395674.0,211766.0,85098.0,36449.0,69855.0,430.0,195943.0
2018,7,OO,69455,642,242,12725,693907.0,68841,509898.0,68571,1365878.0,526647.0,325664.0,85171.0,172964.0,990.0,378012.0
2018,7,UA,57209,394,229,13611,878401.0,56845,683661.0,56586,1130695.0,453929.0,239360.0,64350.0,275054.0,0.0,456643.0
2018,7,WN,120114,2107,367,28136,1766772.0,118035,1013480.0,117640,1450437.0,651191.0,469499.0,63975.0,258111.0,4628.0,783208.0
2018,7,YV,19702,371,53,4554,270919.0,19350,241536.0,19278,324601.0,149847.0,97842.0,35862.0,50949.0,320.0,146970.0
2018,7,YX,27536,1167,82,5471,284390.0,26436,165059.0,26287,556792.0,235210.0,79557.0,21075.0,148630.0,103.0,146414.0
2018,8,9E,22820,1118,47,4603,337901.0,21189,226302.0,21322,496359.0,164452.0,93761.0,26019.0,147867.0,116.0,153849.0
2018,8,AA,80406,1417,297,20376,1150109.0,79073,883355.0,78692,1530038.0,809493.0,416681.0,87430.0,346709.0,1393.0,511197.0
2018,8,AS,23706,306,70,5554,188244.0,23425,154664.0,23330,460967.0,196046.0,81045.0,6005.0,126387.0,1032.0,84827.0
2018,8,B6,26623,700,94,8059,588977.0,25940,476227.0,25829,488713.0,193140.0,173647.0,23138.0,181567.0,1693.0,282151.0
2018,8,DL,87966,156,230,14290,921257.0,87822,265944.0,87580,1536003.0,681267.0,313154.0,66550.0,308364.0,811.0,332690.0
2018,8,EV,17365,636,58,3825,247795.0,16741,200422.0,16671,311129.0,135511.0,106676.0,12936.0,103446.0,0.0,101019.0
2018,8,F9,10710,268,17,3846,275131.0,10441,231145.0,10425,171169.0,109872.0,73821.0,2321.0,54110.0,0.0,156531.0
2018,8,G4,8170,13,21,1746,92884.0,8157,76332.0,8136,103981.0,59123.0,45148.0,12369.0,16464.0,290.0,49413.0
2018,8,HA,7570,39,15,581,9130.0,7533,5790.0,7516,90970.0,54702.0,26374.0,1488.0,1008.0,84.0,10594.0
2018,8,MQ,26429,1200,88,5511,240909.0,25310,187139.0,25141,477789.0,224188.0,70303.0,30184.0,116669.0,249.0,134226.0
2018,8,NK,16095,210,37,4058,288591.0,15902,240955.0,15848,245848.0,166749.0,63047.0,12322.0,148826.0,981.0,109879.0
2018,8,OH,24387,555,75,5722,352169.0,23878,265733.0,23757,400975.0,222012.0,90980.0,38347.0,82306.0,213.0,195733.0
2018,8,OO,70727,1098,282,15346,991120.0,69692,842298.0,69347,1410039.0,530672.0,403937.0,87694.0,260689.0,1447.0,505719.0
2018,8,UA,57921,745,283,15875,1058171.0,57221,930417.0,56893,1167542.0,461229.0,260988.0,85066.0,381861.0,0.0,517654.0
2018,8,WN,115534,1928,333,23323,1381955.0,113628,696137.0,113273,1412173.0,608639.0,396455.0,48500.0,244155.0,2553.0,595891.0
2018,8,YV,19986,469,51,4395,272164.0,19538,242595.0,19466,330045.0,152590.0,116314.0,32759.0,46626.0,435.0,149512.0
2018,8,YX,28258,1495,74,5774,293303.0,26830,202300.0,26689,570261.0,237490.0,81102.0,22166.0,160484.0,426.0,155420.0
2018,9,9E,19676,143,39,3297,151341.0,19552,53396.0,19494,432283.0,142603.0,55757.0,13707.0,86607.0,0.0,90065.0
2018,9,AA,75129,1442,235,14618,699887.0,73758,429192.0,73452,1381902.0,732067.0,309229.0,63471.0,253623.0,8805.0,328853.0
2018,9,AS,21129,168,26,2931,8653.0,20968,-62468.0,20935,393527.0,165131.0,38276.0,1942.0,58968.0,500.0,32800.0
2018,9,B6,24427,260,53,5182,218152.0,24173,111607.0,24114,429301.0,173714.0,93588.0,12044.0,112694.0,323.0,119513.0
2018,9,DL,78075,112,134,8915,323139.0,77964,-233984.0,77829,1283693.0,576820.0,188598.0,28540.0,163076.0,695.0,133448.0
2018,9,EV,15456,284,58,3387,179807.0,15178,149709.0,15114,282907.0,123373.0,78738.0,10628.0,85357.0,0.0,84468.0
2018,9,F9,10352,326,12,3155,224993.0,10034,168718.0,10014,158133.0,103935.0,77303.0,1202.0,33564.0,0.0,123462.0
2018,9,G4,5724,65,18,935,40805.0,5659,17213.0,5641,70973.0,38973.0,25157.0,6242.0,6478.0,129.0,26091.0
2018,9,HA,6920,49,7,559,-4498.0,6872,-6516.0,6864,82015.0,47705.0,21805.0,230.0,268.0,70.0,5938.0
2018,9,MQ,24836,876,64,4109,136347.0,24002,75299.0,23896,439793.0,210310.0,54351.0,24505.0,84804.0,140.0,90642.0
2018,9,NK,13917,142,24,2037,108810.0,13776,21877.0,13751,202956.0,134204.0,33010.0,4629.0,75568.0,312.0,44044.0
2018,9,OH,22939,1224,73,3796,183274.0,21739,79425.0,21642,359628.0,186649.0,59692.0,20828.0,46224.0,239.0,119228.0
2018,9,OO,62749,544,182,9114,382099.0,62220,156288.0,62023,1186639.0,461161.0,220849.0,65737.0,136780.0,418.0,245057.0
2018,9,UA,52905,204,120,9110,398951.0,52708,232306.0,52581,1010918.0,411453.0,147762.0,47084.0,215435.0,32.0,224103.0
2018,9,WN,106972,1049,207,14831,774551.0,105936,66318.0,105716,1282901.0,546781.0,232714.0,28433.0,151311.0,5687.0,340548.0
2018,9,YV,18926,662,63,4596,290876.0,18282,269714.0,18201,317209.0,137554.0,113229.0,34735.0,48108.0,2305.0,161338.0
2018,9,YX,25617,582,52,4390,145796.0,25055,69283.0,24983,510428.0,212848.0,53353.0,13428.0,115365.0,74.0,102804.0
2018,10,9E,20943,89,35,3378,113620.0,20855,22368.0,20819,447394.0,150152.0,52770.0,7946.0,61393.0,62.0,85763.0
2018,10,AA,78963,676,195,15834,763948.0,78308,500094.0,78092,1456938.0,743394.0,323298.0,52750.0,225072.0,835.0,392378.0
2018,10,AS,21634,180,58,4089,73304.0,21461,21225.0,21396,427360.0,178903.0,48995.0,4436.0,77698.0,546.0,61749.0
2018,10,B6,24923,142,65,5085,195830.0,24788,107213.0,24716,430380.0,175787.0,102142.0,4353.0,94245.0,199.0,102904.0
2018,10,DL,82134,74,110,8017,259468.0,82063,-290668.0,81950,1337910.0,590777.0,175682.0,23271.0,115986.0,223.0,115274.0
2018,10,EV,15358,330,35,3400,180869.0,15038,164153.0,14993,291300.0,120114.0,85784.0,9064.0,88829.0,0.0,77446.0
2018,10,F9,10516,183,13,3143,191632.0,10340,144118.0,10320,164850.0,104066.0,63367.0,521.0,36786.0,0.0,107610.0
2018,10,G4,7597,26,12,1212,64238.0,7572,31437.0,7559,94148.0,49271.0,40944.0,3393.0,8911.0,264.0,36854.0
2018,10,HA,7159,13,9,622,91.0,7147,-4248.0,7137,85235.0,49329.0,19936.0,759.0,1178.0,303.0,6562.0
2018,10,MQ,26147,523,76,4479,131594.0,25674,71957.0,25548,467864.0,219582.0,54699.0,23818.0,74302.0,262.0,98684.0
2018,10,NK,13780,32,23,1467,43153.0,13750,-40085.0,13725,199095.0,131545.0,18726.0,1644.0,51721.0,355.0,20695.0
2018,10,OH,23969,441,69,3209,142970.0,23538,15425.0,23459,376472.0,196993.0,65835.0,6540.0,29475.0,173.0,96207.0
2018,10,OO,66562,311,188,10563,448122.0,66288,249226.0,66063,1299295.0,490363.0,261581.0,57550.0,153680.0,715.0,280819.0
2018,10,UA,55565,64,113,9874,349767.0,55511,188194.0,55388,1069296.0,424445.0,144298.0,22633.0,195406.0,0.0,218922.0
2018,10,WN,114663,648,175,18098,909949.0,114029,219465.0,113840,1397198.0,585156.0,275075.0,17965.0,148696.0,2066.0,402677.0
2018,10,YV,19306,532,46,4630,285723.0,18790,276064.0,18728,334294.0,139354.0,119775.0,31895.0,51771.0,928.0,155313.0
2018,10,YX,26882,221,60,4557,122609.0,26680,47988.0,26601,546060.0,225333.0,55756.0,5807.0,101710.0,151.0,94729.0
2018,11,9E,19499,255,38,4138,202013.0,19255,112868.0,19206,428122.0,141360.0,68297.0,16751.0,76074.0,199.0,122101.0
2018,11,AA,74564,510,119,13579,627277.0,74073,364046.0,73935,1369481.0,691396.0,297767.0,36307.0,200162.0,1216.0,286119.0
2018,11,AS,20577,300,75,3567,104544.0,20288,15845.0,20202,391822.0,163381.0,41932.0,12304.0,76111.0,619.0,72030.0
2018,11,B6,24589,175,46,6866,383042.0,24428,329490.0,24368,427979.0,175591.0,166391.0,6379.0,118923.0,781.0,185882.0
2018,11,DL,76236,104,125,12540,587700.0,76146,94595.0,76007,1333657.0,562943.0,230084.0,54811.0,210242.0,163.0,218743.0
2018,11,EV,14273,413,35,3601,228184.0,13868,217716.0,13825,285833.0,117198.0,103123.0,10229.0,93992.0,0.0,95259.0
2018,11,F9,9939,113,12,2842,158867.0,9834,114962.0,9814,163174.0,96440.0,52829.0,1557.0,40413.0,0.0,87159.0
2018,11,G4,7641,30,17,1584,76386.0,7612,57297.0,7594,100789.0,51095.0,39470.0,4424.0,18687.0,342.0,44541.0
2018,11,HA,6877,22,12,545,-8243.0,6856,-9788.0,6843,81367.0,47519.0,16061.0,709.0,606.0,51.0,4775.0
2018,11,MQ,24593,779,62,4458,157187.0,23847,100872.0,23752,455160.0,202594.0,57402.0,23904.0,76387.0,62.0,109921.0
2018,11,NK,14418,76,16,2490,112400.0,14350,51458.0,14326,218478.0,140193.0,35480.0,2194.0,83209.0,1813.0,38988.0
2018,11,OH,22766,358,55,4023,214646.0,22434,119663.0,22353,379966.0,187245.0,72291.0,7803.0,36924.0,322.0,137345.0
2018,11,OO,62263,847,214,12236,638503.0,61453,458911.0,61202,1313075.0,464658.0,268229.0,86386.0,215036.0,824.0,344559.0
2018,11,UA,51792,557,106,10813,552051.0,51260,421094.0,51129,1006357.0,396773.0,164081.0,49968.0,243778.0,0.0,274363.0
2018,11,WN,112224,938,150,19414,1076644.0,111315,290484.0,111136,1385273.0,580158.0,316931.0,21194.0,146662.0,2376.0,455191.0
2018,11,YV,18465,220,44,4140,200258.0,18260,191686.0,18201,335590.0,134366.0,102776.0,14923.0,36096.0,318.0,116370.0
2018,11,YX,25462,557,51,4941,180975.0,24926,113170.0,24854,533320.0,214668.0,69890.0,10825.0,105341.0,289.0,115134.0
2018,12,9E,20690,116,55,3370,203345.0,20579,13922.0,20519,449930.0,147881.0,78042.0,21721.0,52067.0,229.0,119827.0
2018,12,AA,76121,1386,184,13955,604658.0,74771,290414.0,74551,1375896.0,710353.0,274767.0,41538.0,189665.0,1788.0,282640.0
2018,12,AS,20872,203,49,3522,60211.0,20678,-43453.0,20620,400529.0,167396.0,42337.0,2934.0,69049.0,554.0,50807.0
2018,12,B6,25350,53,55,6344,377629.0,25297,267938.0,25242,444050.0,181272.0,179586.0,2667.0,86173.0,555.0,184591.0
2018,12,DL,75006,54,105,7987,306986.0,74954,-458295.0,74847,1322438.0,553788.0,167964.0,31520.0,119007.0,121.0,107164.0
2018,12,EV,13882,630,32,3455,215632.0,13263,188755.0,13220,273240.0,109930.0,83406.0,14814.0,91392.0,0.0,90157.0
2018,12,F9,9916,70,9,2459,134213.0,9851,71116.0,9837,162801.0,94624.0,50277.0,640.0,32444.0,0.0,73291.0
2018,12,G4,7672,62,26,1542,67193.0,7614,43154.0,7584,101138.0,50299.0,27657.0,8637.0,19903.0,385.0,45057.0
2018,12,HA,7214,6,5,827,6735.0,7208,4575.0,7203,86680.0,49402.0,22221.0,505.0,649.0,49.0,9566.0
2018,12,MQ,25596,572,75,5322,185929.0,25075,118323.0,24949,491190.0,211985.0,69900.0,24870.0,73943.0,215.0,117301.0
2018,12,NK,15013,52,21,2249,99776.0,14961,10636.0,14940,227359.0,147438.0,35778.0,3176.0,65251.0,246.0,35859.0
2018,12,OH,23061,1019,52,3876,181521.0,22057,68263.0,21990,368019.0,179538.0,67195.0,9239.0,33860.0,552.0,109234.0
2018,12,OO,64677,848,279,12898,757164.0,63870,440550.0,63550,1409865.0,489737.0,337361.0,95900.0,187086.0,1040.0,378866.0
2018,12,UA,51530,75,119,9788,442664.0,51465,241836.0,51336,990254.0,393012.0,156170.0,15291.0,194728.0,0.0,244243.0
2018,12,WN,113027,931,186,22854,1263548.0,112112,478713.0,111910,1390517.0,604222.0,374648.0,16765.0,151430.0,5763.0,545422.0
2018,12,YV,18576,432,41,3964,240390.0,18160,203298.0,18103,328973.0,133451.0,108190.0,25256.0,43595.0,372.0,118510.0
2018,12,YX,25639,243,60,4270,134659.0,25401,19941.0,25336,536249.0,214445.0,57145.0,9827.0,84872.0,120.0,93844.0
